position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
23,Morado,J Balvin,0.881,0.696,0.0797,0.781,0,0.137,97.002,200667,-3.838,11,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
24,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
25,Lambada,Hr. Troels,0.689,0.795,0.0627,0.513,0,0.15,126.082,186667,-4.633,2,https://open.spotify.com/track/1JyRjcUxnDd0TaR5Sd0V3c
26,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
27,Pa Los Gustos Los Colores,Javiielo,0.742,0.684,0.118,0.411,1,0.191,80.034,139810,-5.828,9,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
28,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
29,Roma,Pole.,0.62,0.655,0.0505,0.202,1,0.678,93.983,220029,-7.946,4,https://open.spotify.com/track/08meXSk6aLXfP0EpNA1s0E
30,Esperando,Hugo Cobo,0.713,0.444,0.0307,0.431,1,0.674,121.972,154753,-9.732,11,https://open.spotify.com/track/0TpV8vvMhp3MKmBGaazJA7
31,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
32,La Pared 360,Lenny Tavárez,0.777,0.656,0.158,0.833,0,0.248,168.103,154286,-5.823,2,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
33,Me Gusta,Shakira,0.775,0.696,0.0681,0.775,0,0.0559,92.007,190570,-5.184,1,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
34,Díselo a la Vida (Versión Gala),Operación Triunfo 2020,0.38,0.609,0.0469,0.424,1,0.0435,80.302,215830,-7.129,0,https://open.spotify.com/track/0fLCrPaNfFJhc9G69VyoaK
35,tuboescape (feat. Henry Méndez & El Nachy) - Remix,Kiko Rivera,0.896,0.863,0.0505,0.661,1,0.126,101.964,191890,-3.081,1,https://open.spotify.com/track/0nOx53iiT1EblS34Drc52g
36,Sigo Buscandote,Ovy On The Drums,0.859,0.691,0.131,0.765,1,0.244,91.974,185224,-4.741,8,https://open.spotify.com/track/4z2c6wyTY9xgiPYUvznwUE
37,Una Foto en Blanco y Negro,David Otero,0.562,0.835,0.0329,0.531,1,0.267,133.006,212090,-5.318,2,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
38,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
39,Amor Eterno,Javy Ramírez,0.56,0.542,0.0253,0.384,1,0.255,89.944,186338,-4.587,0,https://open.spotify.com/track/2LxAbxB7fliHgM0IEwdokx
40,Se iluminaba,Fred De Palma,0.791,0.693,0.0639,0.624,0,0.0811,123.923,174291,-4.98,0,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
41,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
42,Uno X Uno,Calero,0.591,0.799,0.117,0.876,0,0.621,180.104,217000,-6.622,1,https://open.spotify.com/track/6CXh8ktETZVhj4c1JYyBPj
43,Prendio (Remix),Rvfv,0.748,0.764,0.0615,0.754,0,0.19,125.065,191185,-5.677,4,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
44,Fai rumore,Diodato,0.417,0.626,0.0366,0.144,1,0.218,143.358,216140,-6.055,6,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
45,Bailé,Ciudad Jara,0.775,0.551,0.0286,0.505,1,0.417,105.024,232495,-8.935,9,https://open.spotify.com/track/44pgUrLmuGZ5v83AIHgeQZ
46,Con Altura,Ginebras,0.46,0.866,0.0871,0.598,0,0.00751,179.917,131376,-5.564,9,https://open.spotify.com/track/4Hz4ZddemX2Ij985XRxC2q
47,No Encuentro Palabras,Abraham Mateo,0.742,0.694,0.0658,0.63,1,0.152,93.044,193440,-6.178,2,https://open.spotify.com/track/5NJSLryp5WviTmppF33Peg
48,Dream Girl - Remix,Ir Sais,0.767,0.643,0.101,0.536,1,0.216,169.99,192452,-5.225,5,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
49,+,Aitana,0.561,0.666,0.0322,0.675,1,0.106,160.019,219367,-4.243,8,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
50,Perdiendo la Cabeza,Carlos Rivera,0.739,0.837,0.198,0.73,1,0.0917,167.891,165359,-3.128,2,https://open.spotify.com/track/2GTCK8zYHwkcu0i0jtKjFz
1,La Cumbia Del Coronavirus,Mister Cumbia,0.79,0.536,0.0456,0.961,1,0.192,98.016,218175,-7.933,11,https://open.spotify.com/track/5r7uA7AxZi1tSBr8Kj4svH
2,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
3,Coronavirus,Kaseeno,0.82,0.834,0.128,0.531,1,0.00397,117.991,158453,-4.651,11,https://open.spotify.com/track/1huJj9pmbkqueiUzbyKrDY
4,Quédate conmigo,Pole.,0.58,0.715,0.0394,0.464,1,0.676,145.917,216033,-4.735,1,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
5,Dolor Y Estefanía,L'Voy,0.629,0.811,0.104,0.533,1,0.599,194.036,195061,-8.543,0,https://open.spotify.com/track/0aOBYHGJN4yCSjLPkgOh5S
6,Tattoo,Rauw Alejandro,0.755,0.617,0.182,0.745,1,0.0217,193.896,202887,-5.144,9,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
7,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
8,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
9,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
10,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
11,Qué Sabrá Neruda,Javy Ramírez,0.675,0.693,0.0313,0.461,1,0.212,124.323,209516,-4.267,0,https://open.spotify.com/track/4huB3db25M1GuvadoVtz6r
12,Diosa,Myke Towers,0.801,0.745,0.063,0.245,0,0.398,104.965,214013,-3.733,6,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
13,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
14,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
15,Medusa,Jhay Cortez,0.886,0.604,0.208,0.383,1,0.194,98.023,305333,-7.293,0,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
16,Gitana (feat. Sergio Contreras y Demarco Flamenco),Rasel,0.822,0.88,0.125,0.67,1,0.181,98.023,169592,-4.372,0,https://open.spotify.com/track/0WA73uP8IO1rczj8FFJzRg
17,Ignorantes,Bad Bunny,0.85,0.536,0.0599,0.505,1,0.267,96.029,210607,-5.161,1,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
18,Envidiosos,Vulkam,0.848,0.652,0.306,0.36,0,0.0851,104.854,276571,-8.897,11,https://open.spotify.com/track/2K2MKs0mNgGAXSjwTWATE2
19,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
20,La Pared,Cupido,0.635,0.373,0.0312,0.251,1,0.111,119.841,289763,-8.727,11,https://open.spotify.com/track/6k436htnE7M4QXXWOjhTYZ
21,Dónde Estás,KHEA,0.706,0.622,0.113,0.615,1,0.493,90.022,153560,-6.032,7,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
22,Keii,Anuel AA,0.708,0.797,0.0391,0.51,0,0.4,88.015,210000,-3.095,0,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
23,Coronao Now (Remix),El Alfa,0.883,0.853,0.168,0.695,1,0.255,118.003,250169,-4.773,1,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
24,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
25,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
26,Paciencia,Kora,0.859,0.189,0.0651,0.316,1,0.897,140.074,209543,-12.279,5,https://open.spotify.com/track/4vSRCnFOAIsBJLAbpjPoVY
27,Rave de Favela (feat. BEAM),Major Lazer,0.891,0.894,0.145,0.671,0,0.0466,130.045,154154,-4.595,4,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
28,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
29,Lambada,Hr. Troels,0.689,0.795,0.0627,0.513,0,0.15,126.082,186667,-4.633,2,https://open.spotify.com/track/1JyRjcUxnDd0TaR5Sd0V3c
30,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
31,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,0.0409,0.681,0,0.359,96.411,167999,-6.514,11,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
32,tuboescape (feat. Henry Méndez & El Nachy) - Remix,Kiko Rivera,0.896,0.863,0.0505,0.661,1,0.126,101.964,191890,-3.081,1,https://open.spotify.com/track/0nOx53iiT1EblS34Drc52g
33,Amor De Colegio,Luxian,0.73,0.748,0.078,0.835,1,0.703,94.075,289181,-4.645,8,https://open.spotify.com/track/4XthzaeYvgf5XwN6fOmlVP
34,Los Porros No,El Jincho,0.865,0.615,0.527,0.611,0,0.139,111.035,186336,-12.124,11,https://open.spotify.com/track/2weJ7dM0vLgT0asSOBDrLv
35,Morado,J Balvin,0.881,0.696,0.0797,0.781,0,0.137,97.002,200667,-3.838,11,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
36,I Got Bitches,A2M,0.968,0.785,0.32,0.803,0,0.464,119.953,220030,-8.084,7,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
37,Roma,Pole.,0.62,0.655,0.0505,0.202,1,0.678,93.983,220029,-7.946,4,https://open.spotify.com/track/08meXSk6aLXfP0EpNA1s0E
38,Pa Los Gustos Los Colores,Javiielo,0.742,0.684,0.118,0.411,1,0.191,80.034,139810,-5.828,9,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
39,Troubles,AIRFACEONE,0.73,0.708,0.236,0.569,0,0.234,170.005,200569,-6.723,11,https://open.spotify.com/track/5IfcKEaHkjmcMkrkBsqTbO
40,Me Gusta,Shakira,0.775,0.696,0.0681,0.775,0,0.0559,92.007,190570,-5.184,1,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
41,Son infinitos,Baraka,0.774,0.829,0.124,0.932,1,0.781,101.994,202099,-6.424,10,https://open.spotify.com/track/0ARFi3ldYytGtl0dej7BIH
42,Como Panas,Bryant Myers,0.638,0.61,0.213,0.379,0,0.404,157.956,198997,-5.929,10,https://open.spotify.com/track/07MrcfLozSPBfEI8GPOZgc
43,Chico Perfecto,Luitingo,0.718,0.847,0.0472,0.37,0,0.221,94.944,196421,-5.633,11,https://open.spotify.com/track/559WXavWK0StdKbAJ3A3kw
44,Se iluminaba,Fred De Palma,0.791,0.693,0.0639,0.624,0,0.0811,123.923,174291,-4.98,0,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
45,La Pared 360,Lenny Tavárez,0.777,0.656,0.158,0.833,0,0.248,168.103,154286,-5.823,2,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
46,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
47,Despacio,Natti Natasha,0.782,0.644,0.0809,0.695,1,0.585,93.013,281658,-3.929,10,https://open.spotify.com/track/203uubEQA07to1kbro35qQ
48,Love Sucks,MELANIE?,0.46,0.762,0.061,0.575,0,0.0171,179.849,179037,-3.274,8,https://open.spotify.com/track/4khQZM3zF6YM8eRuoF0oz8
49,La Última Vez,G Sony,0.631,0.384,0.14,0.302,0,0.864,120.431,190366,-12.117,5,https://open.spotify.com/track/1BtwQIZv6byyN4wstvSIET
50,Esperando,Hugo Cobo,0.713,0.444,0.0307,0.431,1,0.674,121.972,154753,-9.732,11,https://open.spotify.com/track/0TpV8vvMhp3MKmBGaazJA7
1,La Cumbia Del Coronavirus,Mister Cumbia,0.79,0.536,0.0456,0.961,1,0.192,98.016,218175,-7.933,11,https://open.spotify.com/track/5r7uA7AxZi1tSBr8Kj4svH
2,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
3,Coronavirus,Kaseeno,0.82,0.834,0.128,0.531,1,0.00397,117.991,158453,-4.651,11,https://open.spotify.com/track/1huJj9pmbkqueiUzbyKrDY
4,En el Aire,Vega Almohalla,0.562,0.537,0.108,0.416,1,0.194,169.908,185993,-6.808,8,https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
5,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
6,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
7,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
8,Quédate conmigo,Pole.,0.58,0.715,0.0397,0.46,1,0.677,145.91,216059,-4.74,1,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
9,Tattoo,Rauw Alejandro,0.755,0.617,0.182,0.745,1,0.0217,193.896,202887,-5.144,9,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
10,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
11,Resistiré,Duo Dinamico,0.75,0.742,0.027,0.653,0,0.187,95.872,241627,-10.184,5,https://open.spotify.com/track/2oI6d7XcMz1AMTQhDopV5J
12,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
13,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
14,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
15,I Got Bitches,A2M,0.968,0.785,0.32,0.803,0,0.464,119.953,220030,-8.084,7,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
16,Himno de España,Legión Española,0.394,0.185,0.0289,0.375,1,0.841,81.214,144625,-9.937,0,https://open.spotify.com/track/7GTPZgCYoRP74J8sqAGy0y
17,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
18,Diosa,Myke Towers,0.801,0.745,0.063,0.245,0,0.398,104.965,214013,-3.733,6,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
19,Ahora Dice Que Me Ama,Bandaga,0.848,0.615,0.192,0.48,0,0.165,119.964,198000,-5.675,1,https://open.spotify.com/track/2Z3RqW9jfl62il0R4q8wQy
20,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
21,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
22,Ignorantes,Bad Bunny,0.85,0.536,0.0599,0.505,1,0.267,96.029,210607,-5.161,1,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
23,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
24,Coronao Now (Remix),El Alfa,0.883,0.853,0.168,0.695,1,0.255,118.003,250169,-4.773,1,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
25,Amor de Colegio,Andresito Otro Corte,0.754,0.746,0.0692,0.846,1,0.703,94.024,289228,-4.923,8,https://open.spotify.com/track/1tnUqjYE2Pag75i3MJygXA
26,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
27,Medusa,Jhay Cortez,0.886,0.604,0.208,0.383,1,0.194,98.023,305333,-7.293,0,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
28,Dónde Estás,KHEA,0.706,0.622,0.113,0.615,1,0.493,90.022,153560,-6.032,7,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
29,Forever,CHVRCHES,0.434,0.768,0.0364,0.305,1,0.000631,151.993,224459,-3.992,5,https://open.spotify.com/track/3jl1I9gvCXo5V9hu4hYGLY
30,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
31,Gitana (feat. Sergio Contreras y Demarco Flamenco),Rasel,0.822,0.88,0.125,0.67,1,0.181,98.023,169592,-4.372,0,https://open.spotify.com/track/0WA73uP8IO1rczj8FFJzRg
32,Los Porros No,El Jincho,0.865,0.615,0.527,0.611,0,0.139,111.035,186336,-12.124,11,https://open.spotify.com/track/2weJ7dM0vLgT0asSOBDrLv
33,Angelito,Recycled J,0.718,0.651,0.113,0.326,0,0.124,89.88,216000,-5.297,2,https://open.spotify.com/track/6Q4v5tWo0jiKFauigcvV7U
34,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
35,Díselo a la Vida,Rafa Romera,0.437,0.743,0.0549,0.675,1,0.312,153.718,198208,-6.435,0,https://open.spotify.com/track/3fuX1oR1uI85OLm62Sbhej
36,Como Panas,Bryant Myers,0.638,0.61,0.213,0.379,0,0.404,157.956,198997,-5.929,10,https://open.spotify.com/track/07MrcfLozSPBfEI8GPOZgc
37,Atrevido,Trueno,0.846,0.641,0.115,0.875,1,0.348,135.031,194748,-5.965,8,https://open.spotify.com/track/49rFA0vfmY9Eel2cInKmTk
38,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
39,Troubles,AIRFACEONE,0.73,0.708,0.236,0.569,0,0.234,170.005,200569,-6.723,11,https://open.spotify.com/track/5IfcKEaHkjmcMkrkBsqTbO
40,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
41,Rave de Favela (feat. BEAM),Major Lazer,0.891,0.894,0.145,0.671,0,0.0466,130.045,154154,-4.595,4,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
42,Resistire (with Alaska),Duo Dinamico,0.405,0.71,0.0401,0.521,0,0.00295,201.958,204000,-6.976,5,https://open.spotify.com/track/3TNQOU5StPgDKnjCzD4UpT
43,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
44,TBT,Sebastian Yatra,0.794,0.855,0.0466,0.639,1,0.0362,91.963,239133,-1.959,2,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
45,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
46,Dos X Tres - Demo,Sebastián Cortés,0.656,0.301,0.264,0.484,0,0.569,103.159,150991,-13.077,6,https://open.spotify.com/track/4EHGtG35oewveBfnPLeAWW
47,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
48,Keii,Anuel AA,0.708,0.797,0.0391,0.51,0,0.4,88.015,210000,-3.095,0,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
49,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,0.0409,0.681,0,0.359,96.411,167999,-6.514,11,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
50,Paciencia,Kora,0.859,0.189,0.0651,0.316,1,0.897,140.074,209543,-12.279,5,https://open.spotify.com/track/4vSRCnFOAIsBJLAbpjPoVY
1,La Cumbia Del Coronavirus,Mister Cumbia,0.79,0.536,0.0456,0.961,1,0.192,98.016,218175,-7.933,11,https://open.spotify.com/track/5r7uA7AxZi1tSBr8Kj4svH
2,Resistiré,Duo Dinamico,0.75,0.742,0.027,0.653,0,0.187,95.872,241627,-10.184,5,https://open.spotify.com/track/2oI6d7XcMz1AMTQhDopV5J
3,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
4,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
5,En el Aire,Vega Almohalla,0.562,0.537,0.108,0.416,1,0.194,169.908,185993,-6.808,8,https://open.spotify.com/track/6T3O2ghWXY2eJHdlHh6iFN
6,Skechers,DripReport,0.903,0.327,0.0877,0.274,1,0.26,100.008,106000,-9.727,1,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
7,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
8,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
9,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
10,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
11,Quédate conmigo,Pole.,0.58,0.715,0.0397,0.46,1,0.677,145.91,216059,-4.74,1,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
12,Safaera,Bad Bunny,0.607,0.829,0.379,0.685,1,0.0103,96.172,295177,-4.074,2,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
13,Coronavirus,Kaseeno,0.82,0.834,0.128,0.531,1,0.00397,117.991,158453,-4.651,11,https://open.spotify.com/track/1huJj9pmbkqueiUzbyKrDY
14,Rojo,J Balvin,0.663,0.598,0.17,0.4,1,0.193,172.245,150720,-4.042,11,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
15,Tattoo,Rauw Alejandro,0.755,0.617,0.182,0.745,1,0.0217,193.896,202887,-5.144,9,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
16,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
17,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
18,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,Te Regalo,Carla Morrison,0.59,0.115,0.0385,0.33,1,0.968,121.692,242447,-10.034,2,https://open.spotify.com/track/2Ye46ZY2LKOQTPXaauQisB
20,La Difícil,Bad Bunny,0.685,0.848,0.0858,0.761,0,0.0861,179.87,163084,-4.561,8,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
21,Ahora Dice Que Me Ama,Bandaga,0.848,0.615,0.192,0.48,0,0.165,119.964,198000,-5.675,1,https://open.spotify.com/track/2Z3RqW9jfl62il0R4q8wQy
22,Coronao Now (Remix),El Alfa,0.883,0.853,0.168,0.695,1,0.255,118.003,250169,-4.773,1,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
23,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
24,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
25,Resistire (with Alaska),Duo Dinamico,0.405,0.71,0.0401,0.521,0,0.00295,201.958,204000,-6.976,5,https://open.spotify.com/track/3TNQOU5StPgDKnjCzD4UpT
26,Forever,CHVRCHES,0.428,0.784,0.0381,0.307,1,0.000547,152.026,224459,-3.973,5,https://open.spotify.com/track/1QHzf28GKB4xblsVPS6LPs
27,Si Veo a Tu Mamá,Bad Bunny,0.9,0.603,0.0646,0.824,1,0.402,129.928,170972,-5.313,2,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
28,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
29,Perdido,Ernes H,0.532,0.435,0.628,0.263,0,0.859,54.094,179928,-14.572,2,https://open.spotify.com/track/553nTOqbfanciivU11bC4j
