position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,URL
40,Favela,UZI,0.734,0.834,0.14,0.51,0,0.581,115.066,221217,-5.459,https://open.spotify.com/track/0OSmjU2982agUzLQ08Wqkl
41,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
42,Uzak Gelecek,Kahraman Deniz,0.653,0.561,0.0442,0.278,0,0.176,89.975,241525,-11.967,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
43,Goal,Patron,0.881,0.75,0.2,0.461,0,0.413,101.035,194586,-6.341,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
44,Dönme,Batuhan Kordel,0.623,0.32,0.0328,0.387,0,0.825,89.959,227243,-10.227,https://open.spotify.com/track/0nSv4CMYwCykvkG8s8lUZZ
45,ROXANNE,Arizona Zervas,0.621,0.601,0.148,0.457,0,0.0522,116.735,163636,-5.616,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
46,Vazgeçtim İnan,Sagopa Kajmer,0.668,0.638,0.047,0.507,0,0.125,159.979,281331,-5.341,https://open.spotify.com/track/3AcW8pLpwabvsvAJSJMqbw
47,İstemem Söz Sevmeni,Ferman Akgül,0.609,0.702,0.0483,0.651,0,0.219,83.042,214013,-6.171,https://open.spotify.com/track/53QiI2eOSXB4GPkPsoMd0I
48,Ayrılık Acı Birşey,Müslüm Gürses,0.58,0.671,0.0421,0.567,0,0.591,99.986,273200,-7.982,https://open.spotify.com/track/3poZ5SmGL30uRdCqrpFta6
49,Memur,Stap,0.577,0.585,0.14,0.405,1,0.0525,119.867,208250,-8.651,https://open.spotify.com/track/0ZBPBb0aeltt3rVxBM0O4M
50,Yokuş,Heijan,0.776,0.561,0.436,0.851,0,0.275,79.942,172470,-8.94,https://open.spotify.com/track/2D1MsqMup2kuC2l1gSGJPJ
1,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
2,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
3,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
4,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
5,Beautiful Boyz,CocoRosie,0.615,0.462,0.213,0.534,0,0.898,89.917,277907,-12.101,https://open.spotify.com/track/0QxL3mQCG6WFp0ILAqJ5Vr
6,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
7,1944,Jamala,0.809,0.506,0.0565,0.47,1,0.596,120.012,180840,-5.235,https://open.spotify.com/track/3gCq7rgDpU2Zv2ni5M5XWR
8,Ahanda Zil Çaldı,Parlayan Yıldızlar Takımı,0.667,0.997,0.33,0.368,0,0.686,95.845,71332,-5.429,https://open.spotify.com/track/51GljJ4JgBgW8aKjuErvD0
9,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
10,Kelebekler,Madrigal,0.697,0.452,0.0302,0.854,0,0.145,82.016,247130,-10.739,https://open.spotify.com/track/3O9G6FQrqhwQxR0GeeF93Q
11,Benjamins 3,Rozz Kalliope,0.817,0.719,0.146,0.461,0,0.364,140.991,182010,-6.826,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
12,Clandestina (feat. Emma Peters),FILV,0.728,0.614,0.253,0.28,0,0.204,104.838,150107,-9.218,https://open.spotify.com/track/5x5jtuR4qWJzC6cDTgysez
13,Hikaye,Lalfizu,0.7,0.45,0.0345,0.548,1,0.603,95.032,155500,-14.149,https://open.spotify.com/track/3TZ248O7VP9fKI0AoYgWAp
14,Sıcak Şarap,Batuhan Kordel,0.685,0.405,0.0318,0.756,0,0.778,100.02,149397,-16.513,https://open.spotify.com/track/2EbglAExnyDNFhjDa4tMAy
15,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
16,Дикая львица,ALEX&RUS,0.514,0.843,0.303,0.693,0,0.363,194.39,164769,-4.98,https://open.spotify.com/track/41btOpCqdHf5lBd4KAOcfB
17,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
18,Hep Böyle Olur,Daniska,0.528,0.265,0.0364,0.453,0,0.836,139.601,241344,-11.486,https://open.spotify.com/track/54AJpaYgArKLTHmRUE4fot
19,KIYAK,Zen-G,0.733,0.694,0.0384,0.14,1,0.0281,131.956,236000,-5.939,https://open.spotify.com/track/0CPfeRTmSge6LkTEqd0t5H
20,Kim Ölü Kim Diri,Dört Dört Iki,0.464,0.579,0.041,0.177,0,0.749,176.073,218448,-8.72,https://open.spotify.com/track/1HoB9Rp8xkzRFd853XH0RZ
21,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
22,Toz Taneleri,Sagopa Kajmer,0.628,0.725,0.11,0.458,1,0.0266,173.952,269002,-7.387,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
23,Cennetten Çiçek,Bilal Sonses,0.733,0.7,0.0578,0.77,0,0.185,87.047,160517,-4.417,https://open.spotify.com/track/2LyNSp1fJKr9NsieJ4oRDH
24,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
25,merhaba,çatıkatı,0.772,0.599,0.04,0.685,1,0.019,122.955,220238,-10.061,https://open.spotify.com/track/3xtsPMUtZ0VWXJKFF5TTeg
26,Tamam,Jako,0.787,0.537,0.0798,0.383,0,0.182,147.942,237972,-6.585,https://open.spotify.com/track/4F2hoOVaYzqi3qR7EQWiVD
27,İki Keklik,İsmail Işık,0.647,0.348,0.0287,0.464,0,0.945,94.841,269954,-9.581,https://open.spotify.com/track/07K9ph3KaZfIJfkHheHsnJ
28,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
29,Sen Bilirsin,Öze Bade Derinöz,0.632,0.655,0.211,0.8,0,0.292,94.501,188942,-6.44,https://open.spotify.com/track/0Bgb5C7KcXzQj4AOLviLj2
30,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
31,Vazgeçtim İnan,Sagopa Kajmer,0.668,0.638,0.047,0.507,0,0.125,159.979,281331,-5.341,https://open.spotify.com/track/3AcW8pLpwabvsvAJSJMqbw
32,Uyursam Geçer Mi?,Eskitilmiş Yaz,0.513,0.631,0.0442,0.331,0,0.39,175.941,276848,-5.512,https://open.spotify.com/track/0eOmW2o1YmgTWzPE3WOvI6
33,Overdose,KAIBA,0.71,0.797,0.0794,0.298,1,0.0984,129.996,96844,-8.718,https://open.spotify.com/track/0R0iw2JT3ONP9MD4qkmrzV
34,Goal,Patron,0.881,0.75,0.2,0.461,0,0.413,101.035,194586,-6.341,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
35,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
36,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
37,Uzak Gelecek,Kahraman Deniz,0.653,0.561,0.0442,0.278,0,0.176,89.975,241525,-11.967,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
38,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,0.682,0.443,0.0554,0.582,0,0.596,99.891,195573,-10.787,https://open.spotify.com/track/3PEwQ1uaMwg0ehoTeVm7Yq
39,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
40,Döngüm,Journers,0.623,0.747,0.0261,0.398,1,0.13,109.963,270028,-6.706,https://open.spotify.com/track/2OvQx1RIx6Ymys51lH87xJ
41,Siktirsin,Sdrk,0.883,0.449,0.148,0.348,1,0.0732,154.983,187895,-7.342,https://open.spotify.com/track/2yDr3A1cZwixX0mmtXdgRu
42,Durmam O Zaman,Daha İki Durak Var,0.63,0.545,0.0266,0.253,0,0.573,139.93,284379,-8.257,https://open.spotify.com/track/4kOd91TMmQ2IKYrNStZbV4
43,ROXANNE,Arizona Zervas,0.621,0.601,0.148,0.457,0,0.0522,116.735,163636,-5.616,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
44,Ayrılık Acı Birşey,Müslüm Gürses,0.58,0.671,0.0421,0.567,0,0.591,99.986,273200,-7.982,https://open.spotify.com/track/3poZ5SmGL30uRdCqrpFta6
45,Favela,UZI,0.734,0.834,0.14,0.51,0,0.581,115.066,221217,-5.459,https://open.spotify.com/track/0OSmjU2982agUzLQ08Wqkl
46,Kürkçü Dükkanım,Serhat Albamya,0.557,0.486,0.0271,0.491,0,0.853,140.087,232705,-4.413,https://open.spotify.com/track/1F5lnCIm51i3wxubqavwlk
47,Yokuş,Heijan,0.776,0.561,0.436,0.851,0,0.275,79.942,172470,-8.94,https://open.spotify.com/track/2D1MsqMup2kuC2l1gSGJPJ
48,Dönme,Batuhan Kordel,0.623,0.32,0.0328,0.387,0,0.825,89.959,227243,-10.227,https://open.spotify.com/track/0nSv4CMYwCykvkG8s8lUZZ
49,Bir Ayda Unutursun,Sehabe,0.54,0.555,0.301,0.195,0,0.673,168.864,189180,-9.937,https://open.spotify.com/track/1B26IuTpOgtKawvALmwoWs
50,Nalan,Zelisyon,0.591,0.538,0.09,0.142,0,0.0735,160.165,184869,-8.423,https://open.spotify.com/track/7AfSyxRbNtBX1ZTs0K4Smi
